timestamp,can_id,dlc,payload_hex,label,attack_type,attack_id,Wheel_FL,Wheel_FR,Wheel_RL,Wheel_RR,Door_FL,Door_FR,Door_RL,Door_RR,TrunkStatus,MirrorStatus,Checksum_416,LowBeam,HighBeam,Reverse,LightOff,Brake,RightBlinker,LeftBlinker,Fog,Interior,Special1,Special2,VehicleSpeed,MovingForward,MovingReverse,BrakePressed,Brake_active,Damping_rate_full_throttle,Damping_rate_zero_throttle_clutch_engaged,Damping_rate_zero_throttle_clutch_disengaged,HandbrakeActive,Checksum,SteeringPosition,FrontWheel,BackWheel,SteeringWheelFL,SteeringWheelFR,SteeringWheelBL,SteeringWheelBR,ManualGear,AutoGear,GearSwitchTime,Ratio,DownRatio,UpRatio,GearState,GearTar
1762413811.3276544,0x2fa,8,019c05810c003caa,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.331535,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413811.3334887,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762413811.3343327,0x16c,8,4e49442a5bc508b9,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.478388,0xc4,8,feffffffff0000fa,benign,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,-0.02,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,,,,,,,
1762413811.482489,0x3a7,8,3b3b3adb1005397c,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.483045,0xba,8,003264324101000a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,1.0,
1762413811.4926078,0x45,8,3a484b322d975b4f,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5031824,0x7af,8,2807250d467257a3,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5088856,0x7ef,8,1b407531361a5029,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5215578,0x4c7,8,0553189e0bdb53d7,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5304873,0x307,8,08b901a822631866,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5343487,0xce,8,0000000000000000,benign,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5386102,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5412738,0x319,8,2ade61a030003133,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.544876,0x5eb,8,11c811fa3bff5a8e,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.549266,0x30d,8,3cc13ae646e31a83,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5536811,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5552917,0x5c1,8,214f73b741332933,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.5557396,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413811.55766,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762413811.5593076,0x55,8,0fd30a9847cf3022,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.700518,0xc4,8,0000000000000000,benign,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762413811.7046175,0xba,8,003264324101000a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,1.0,
1762413811.704796,0x5ee,8,65845e800e7c0ab0,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.7110426,0x284,8,5f7f09c04db95634,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.7229984,0x1c5,8,28230409742f5b19,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.7369137,0x4d2,8,3c5067f31817255e,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.7388988,0xce,8,0000000000000000,benign,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.7406898,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.7434478,0x65a,8,6bc02894467f37f1,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.7487078,0x6da,8,386870e125001e67,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.7548156,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.758033,0x36a,8,653b18e306b71348,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.7582524,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413811.7597778,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762413811.8016667,0x787,8,6b4c493c06be2509,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.8874676,0xc4,8,0000000000000000,benign,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762413811.8916843,0xba,8,003264324101000a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,1.0,
1762413811.8926094,0x4b4,8,5a406ff771bc2514,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.8981588,0x1d6,8,16aa40785bfb7357,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.9089031,0x6fb,8,701d43d46706744b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.9180255,0x98,8,793d587f3bc03bce,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.927766,0xce,8,0000000000000000,benign,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.9319906,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.934522,0x126,8,2afb79397f876a50,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.9416697,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.945011,0x49e,8,14446c987cfb592e,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413811.9454975,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413811.947142,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762413812.0301156,0x1e9,8,55e01cb76890713b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.073058,0xc4,8,0000000000000000,benign,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762413812.0768309,0xba,8,003264324101000a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,1.0,
1762413812.0779924,0x256,8,563c3c26743b77d3,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.083739,0x181,8,175c163731122989,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.088256,0xe4,8,5a2b0c004f5e26b5,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.100031,0x31d,8,215114502bf422b6,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.1068425,0xce,8,0000000000000000,benign,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.1084418,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.1101494,0x31a,8,336f008c5ae502a9,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.117908,0x2ab,8,5d1910e712c13fb3,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.1221333,0x22a,8,69474a37589f14a4,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.1284666,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.1294131,0x6c4,8,49856fa43ffb6f64,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.1304624,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413812.132115,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762413812.1329994,0x3e7,8,3305444a51d67eae,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.2710285,0xc4,8,0000000000000000,benign,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762413812.2749765,0xba,8,003264324101000a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,1.0,
1762413812.275199,0x232,8,3e083fa72d67726c,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.2797835,0x9a,8,2c2a741a1f09293c,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.2835946,0x779,8,755f55d026496069,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.2876947,0x22e,8,0e385a2758f1391f,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.29263,0x3ec,8,3e466c1d2792354d,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.302657,0x215,8,574a0c7171a31e44,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3076253,0x45b,8,0d9572a86daa406b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3129392,0xce,8,0000000000000000,benign,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3150032,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3214166,0x164,8,2c083b0952d15be0,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3297122,0x1e8,8,7803130f65aa798b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3331485,0x5cb,8,36df3d823aaf6b21,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3365412,0x38,8,72462744308f3de9,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3411772,0x1da,8,44e54f2b17a379a5,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3450024,0x5eb,8,2a6c54480dbf6d02,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3515368,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.3579612,0x498,8,1f48108957357b36,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.361732,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413812.3650622,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762413812.3661869,0x17f,8,309105e63e825a56,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.4862,0xc4,8,0000000000000000,benign,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762413812.4883084,0x587,8,745036b63a670ea0,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.4891655,0xba,8,003264324101000a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,1.0,
1762413812.492714,0x0,8,34344b682c7d53cd,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.498057,0x1b,8,2cff5fcc36af7e22,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.512023,0x34,8,63f87893512577cd,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.5307498,0xce,8,0000000000000000,benign,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.5311346,0x14b,8,125d7f88659f3f78,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.5428855,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.5480986,0x74d,8,5d66704a077f628a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.552252,0x1e1,8,3d0a01ac439b61ea,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.5555935,0x1fd,8,129a32031125406a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.5618048,0x169,8,0cf8273a709d1013,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.5621307,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.5648851,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413812.5666409,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762413812.5664768,0x28a,8,7e256e2a4c504c6d,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.694999,0xc4,8,0000000000000000,benign,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762413812.6986752,0xe0,8,4888567521e73b6a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.6988573,0xba,8,003264324101000a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,1.0,
1762413812.7018957,0x228,8,42ae2e3a1f9e74f6,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.706849,0x39b,8,20c9398345f83b46,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.7191002,0x20a,8,16a709eb2d2604aa,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.7291322,0x5d4,8,19b02b1836c15ffb,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.741141,0xce,8,0000000000000000,benign,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.7534208,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.7537537,0x3b9,8,0d3e29a908303240,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.7699783,0x4b7,8,2ab77800759b27df,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.7733376,0x57f,8,24b5593525d758dc,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.7787414,0x39a,8,4a276ba52e972bf1,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.7810364,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.7840018,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413812.7856452,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762413812.7857769,0x643,8,479f2a111567085d,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.898878,0xc4,8,0000000000000000,benign,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762413812.900977,0x4b7,8,0c11723971ad6853,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.90169,0xba,8,003264324101000a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,1.0,
1762413812.9050152,0x5bf,8,44b117a612c64614,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.9101882,0x771,8,7bd71c44308f617f,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.9182937,0x357,8,31f93a4b558272bf,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.9243016,0x485,8,1437193e76721599,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.9332714,0xce,8,0000000000000000,benign,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.935122,0x448,8,4fa24cf677d15019,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.935933,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.9405189,0x7ec,8,68bb60ed2c54652f,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.944284,0x6fa,8,169641a15a9b6375,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.9505296,0x6af,8,423a59391cbd232b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.9522774,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.9553216,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413812.9566195,0x6e1,8,7bac22ec36880a20,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413812.956785,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762413813.0636933,0x62a,8,08616f9a76bc52b1,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.063358,0xc4,8,0000000000000000,benign,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762413813.065989,0xba,8,003264324101000a,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,1.0,
1762413813.0679748,0x246,8,5da965a63f236213,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.072984,0x57,8,4dd954a97ab944af,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.0762491,0x1db,8,0c2367d443bb203b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.0827692,0x544,8,4de87ab6496a481e,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.0861742,0x3fc,8,42435c3f04e35e0e,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.0915525,0x509,8,06d754d62f1378a4,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.0999444,0x27a,8,1fb44fb85e620684,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.1094265,0xce,8,0000000000000000,benign,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.1146624,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.1148894,0x40b,8,26c81fdb70ba5c4c,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.1197965,0x114,8,6e625c180e43248b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.1267817,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.1290731,0xeb,8,311c4831147f090d,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762413813.129995,0x1a0,8,000032f120300275,benign,,,,,,,,,,,,,117.0,,,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762413813.131112,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
